tFirst,tSecond,interval,lon,lat,date,band
2013-12-17 17:21,2013-12-18 03:36,402,-158.0189856,41.23734734,2013-12-17,857
2013-12-18 03:36,2013-12-18 17:26,403,-158.5824511,42.07363199,2013-12-18,857
2013-12-18 17:26,2013-12-19 03:36,404,-158.5210049,42.1471629,2013-12-18,857
2013-12-19 03:36,2013-12-19 17:31,405,-159.0841954,42.96477889,2013-12-19,857
2013-12-19 17:31,2013-12-20 03:36,406,-159.0225051,43.042049,2013-12-19,857
2013-12-20 03:36,2013-12-20 17:36,407,-159.5854901,43.84173437,2013-12-20,857
2013-12-20 17:36,2013-12-21 03:11,408,-156.3996999,48.02920647,2013-12-20,857
2013-12-21 03:11,2013-12-21 17:31,409,-155.7129795,47.17528744,2013-12-21,857
2013-12-21 17:31,2013-12-22 04:01,410,-161.8988565,38.14371344,2013-12-21,857
2013-12-22 04:01,2013-12-22 17:41,411,-163.0864248,40.08134191,2013-12-22,857
2013-12-22 17:41,2013-12-23 03:46,412,-161.1500626,43.03230447,2013-12-22,857
2013-12-23 03:46,2013-12-23 18:11,413,-164.8367742,47.96921714,2013-12-23,857
2013-12-23 18:11,2013-12-24 04:01,414,-166.6491539,45.66670302,2013-12-23,857
2013-12-24 04:01,2013-12-24 18:01,415,-165.3376614,43.87834771,2013-12-24,857
2013-12-24 18:01,2013-12-25 03:56,416,-164.6510045,44.85510308,2013-12-24,857
2013-12-25 03:56,2013-12-25 17:46,417,-162.7148673,42.09334431,2013-12-25,857
2013-12-25 17:46,2013-12-26 03:36,418,-160.1540222,45.74681651,2013-12-25,857
2013-12-26 03:36,2013-12-26 18:01,419,-161.9668116,48.09151175,2013-12-26,857
2013-12-26 18:01,2013-12-27 04:06,420,-165.6540697,43.19205064,2013-12-26,857
2013-12-27 04:06,2013-12-27 17:56,421,-164.967994,42.21014159,2013-12-27,857
2013-12-27 17:56,2013-12-28 04:06,422,-164.9068437,42.33850711,2013-12-27,857
2013-12-28 04:06,2013-12-28 17:46,423,-163.5963239,40.35151783,2013-12-28,857
2013-12-28 17:46,2013-12-29 04:06,424,-163.5355496,40.49008066,2013-12-28,857
2013-12-29 04:06,2013-12-29 17:51,425,-164.0998099,41.42141982,2013-12-29,857
2013-12-29 17:51,2013-12-30 03:26,426,-159.0411475,48.45139578,2013-12-29,857
2013-12-30 03:26,2013-12-30 17:56,427,-159.6058918,49.18459801,2013-12-30,857
2013-12-30 17:56,2013-12-31 03:51,428,-162.6700199,45.32199234,2013-12-30,857
2013-12-31 03:51,2013-12-31 18:01,429,-163.235314,46.15020946,2013-12-31,857
2013-12-31 18:01,2014-01-01 04:01,430,-164.4256489,44.57108587,2013-12-31,857
2014-01-01 04:01,2014-01-01 17:51,431,-163.1171683,42.71970217,2014-01-01,857
2014-01-01 17:51,2014-01-02 04:01,432,-163.0585542,42.87610544,2014-01-01,857
2014-01-02 04:01,2014-01-02 17:51,433,-163.0003362,42.85987454,2014-01-02,857
2014-01-02 17:51,2014-01-03 03:41,434,-160.4432217,46.57549611,2014-01-02,857
2014-01-03 03:41,2014-01-03 17:56,435,-161.0105414,47.40417232,2014-01-03,857
2014-01-03 17:56,2014-01-04 04:01,436,-163.4525902,44.11086205,2014-01-03,857
2014-01-04 04:01,2014-01-04 17:46,437,-162.1462986,42.21769896,2014-01-04,857
2014-01-04 17:46,2014-01-05 04:06,438,-162.7147749,41.40461977,2014-01-04,857
2014-01-05 04:06,2014-01-05 17:51,439,-163.2837506,42.39651987,2014-01-05,857
2014-01-05 17:51,2014-01-06 03:36,440,-159.4794509,47.9242657,2014-01-05,857
2014-01-06 03:36,2014-01-06 17:51,441,-159.4245365,47.95276344,2014-01-06,857
2014-01-06 17:51,2014-01-07 03:56,442,-161.8692593,44.66898955,2014-01-06,857
2014-01-07 03:56,2014-01-07 17:41,443,-160.5656869,42.79179609,2014-01-07,857
2014-01-07 17:41,2014-01-08 03:46,444,-159.2625358,44.88076447,2014-01-07,857
2014-01-08 03:46,2014-01-08 17:51,445,-160.4592469,46.70651745,2014-01-08,857
2014-01-08 17:51,2014-01-09 04:01,446,-162.2812276,44.17361734,2014-01-08,857
2014-01-09 04:01,2014-01-09 17:51,447,-162.2293887,44.21337498,2014-01-09,857
2014-01-09 17:51,2014-01-10 04:06,448,-162.8028462,43.44677945,2014-01-09,857
2014-01-10 04:06,2014-01-10 17:51,449,-162.7521375,43.49199513,2014-01-10,857
2014-01-10 17:51,2014-01-11 04:01,450,-162.0770991,44.66759122,2014-01-10,857
2014-01-11 04:01,2014-01-11 17:56,451,-162.6524003,45.66726225,2014-01-11,857
2014-01-11 17:56,2014-01-12 04:06,452,-163.2282176,44.93709518,2014-01-11,857
2014-01-12 04:06,2014-01-12 18:21,453,-166.3040929,49.42936646,2014-01-12,857
2014-01-12 18:21,2014-01-13 04:11,454,-166.8811658,48.81154444,2014-01-12,857
2014-01-13 04:11,2014-01-13 17:51,455,-163.0851299,43.31397918,2014-01-13,857
2014-01-13 17:51,2014-01-14 04:11,456,-163.0386626,43.53929812,2014-01-13,857
2014-01-14 04:11,2014-01-14 18:16,457,-166.1171684,48.35196739,2014-01-14,857
2014-01-14 18:16,2014-01-15 04:26,458,-167.9465727,45.83655576,2014-01-14,857
2014-01-15 04:26,2014-01-15 18:06,459,-166.6525451,43.94107064,2014-01-15,857
2014-01-15 18:06,2014-01-16 04:41,460,-168.4833534,40.94786422,2014-01-15,857
2014-01-16 04:41,2014-01-16 18:06,461,-168.4404104,41.03485392,2014-01-16,857
2014-01-16 18:06,2014-01-17 03:06,462,-156.525843,57.18312602,2014-01-16,857
2014-01-17 03:06,2014-01-17 18:16,463,-157.7340512,58.46272288,2014-01-17,857
2014-01-17 18:16,2014-01-18 04:41,464,-169.5654391,43.83187156,2014-01-17,857
2014-01-18 04:41,2014-01-18 18:01,465,-167.6508195,40.57573707,2014-01-18,857
2014-01-18 18:01,2014-01-19 04:26,466,-165.7368412,44.19987692,2014-01-18,857
2014-01-19 04:26,2014-01-19 18:06,467,-166.3231674,45.38175928,2014-01-19,857
2014-01-19 18:06,2014-01-20 04:26,468,-166.2852861,45.64259154,2014-01-19,857
2014-01-20 04:26,2014-01-20 18:01,469,-165.6234066,44.72704849,2014-01-20,857
2014-01-20 18:01,2014-01-21 04:06,470,-163.0875637,48.99963895,2014-01-20,857
2014-01-21 04:06,2014-01-21 17:56,471,-162.4272334,48.20800164,2014-01-21,857
2014-01-21 17:56,2014-01-22 04:16,472,-163.64221,46.47504972,2014-01-21,857
2014-01-22 04:16,2014-01-22 17:41,473,-161.7336839,43.3394147,2014-01-22,857
2014-01-22 17:41,2014-01-23 03:41,474,-157.3262907,50.78406731,2014-01-22,857
2014-01-23 03:41,2014-01-23 17:41,475,-157.2940122,50.96843113,2014-01-23,857
2014-01-23 17:41,2014-01-24 04:11,476,-161.0117691,45.21775131,2014-01-23,857
2014-01-24 04:11,2014-01-24 17:46,477,-161.6060167,46.50556733,2014-01-24,857
2014-01-24 17:46,2014-01-25 04:16,478,-162.2009858,45.69815524,2014-01-24,857
2014-01-25 04:16,2014-01-25 17:31,479,-160.2972844,42.31760156,2014-01-25,857
2014-01-25 17:31,2014-01-26 04:16,480,-160.269016,42.62058389,2014-01-25,857
2014-01-26 04:16,2014-01-26 17:41,481,-161.4914844,45.25389844,2014-01-26,857
2014-01-26 17:41,2014-01-27 04:06,482,-160.215066,47.82233243,2014-01-26,857
2014-01-27 04:06,2014-01-27 17:21,483,-157.6897535,43.33561023,2014-01-27,857
2014-01-27 17:21,2014-01-28 04:01,484,-157.0399121,44.89849874,2014-01-27,857
2014-01-28 04:01,2014-01-28 17:16,485,-156.3910019,43.87799315,2014-01-28,857
2014-01-28 17:16,2014-01-29 04:06,486,-156.992688,42.90756904,2014-01-28,857
2014-01-29 04:06,2014-01-29 17:11,487,-156.3454655,41.78942529,2014-01-29,857
2014-01-29 17:11,2014-01-30 04:06,488,-156.3239382,42.12206372,2014-01-29,857
2014-01-30 04:06,2014-01-30 17:16,489,-156.9282733,43.72998679,2014-01-30,857
2014-01-30 17:16,2014-01-31 04:01,490,-156.2835209,45.38291288,2014-01-30,857
2014-01-31 04:01,2014-01-31 17:16,491,-156.264642,45.65545577,2014-01-31,857
2014-01-31 17:16,2014-02-01 04:01,492,-156.2465307,46.01009896,2014-01-31,857
2014-02-01 04:01,2014-02-01 17:31,493,-158.1041961,49.94534516,2014-02-01,857
2014-02-01 17:31,2014-02-02 04:01,494,-158.0877993,50.3088277,2014-02-01,857
2014-02-02 04:01,2014-02-02 17:36,495,-158.6973163,51.7358445,2014-02-02,857
2014-02-02 17:36,2014-02-03 04:31,496,-162.4323459,44.65011284,2014-02-02,857
2014-02-03 04:31,2014-02-03 17:41,497,-163.0435874,46.35561937,2014-02-03,857
2014-02-03 17:41,2014-02-04 04:31,498,-163.0306515,46.74178089,2014-02-03,857
2014-02-04 04:31,2014-02-04 17:36,499,-162.3936912,45.68819653,2014-02-04,857
2014-02-04 17:36,2014-02-05 04:36,500,-163.0074257,44.62894508,2014-02-04,857
2014-02-05 04:36,2014-02-05 17:46,501,-164.2470579,47.84319693,2014-02-05,857
2014-02-05 17:46,2014-02-06 03:51,502,-158.6128056,58.23951992,2014-02-05,857
2014-02-06 03:51,2014-02-06 17:31,503,-156.7292908,55.75102401,2014-02-06,857
2014-02-06 17:31,2014-02-07 04:21,504,-160.4712578,49.05057312,2014-02-06,857
2014-02-07 04:21,2014-02-07 17:11,505,-157.9644142,43.40440725,2014-02-07,857
2014-02-07 17:11,2014-02-08 03:36,506,-152.33341,55.93377282,2014-02-07,857
2014-02-08 03:36,2014-02-08 17:16,507,-152.9531158,57.38675914,2014-02-08,857
2014-02-08 17:16,2014-02-09 03:56,508,-155.4485075,53.36287656,2014-02-08,857
2014-02-09 03:56,2014-02-09 16:26,509,-149.1949916,37.7349751,2014-02-09,857
2014-02-09 16:26,2014-02-10 03:36,510,-146.6921391,45.55069848,2014-02-09,857
2014-02-10 03:36,2014-02-10 16:36,511,-147.9401038,49.22654647,2014-02-10,857
2014-02-10 16:36,2014-02-11 03:31,512,-147.3138376,51.19699436,2014-02-10,857
2014-02-11 03:31,2014-02-11 16:26,513,-146.0634457,48.63204973,2014-02-11,857
2014-02-11 16:26,2014-02-12 03:11,514,-143.5637746,54.9196569,2014-02-11,857
2014-02-12 03:11,2014-02-12 15:51,515,-139.1899339,44.37036483,2014-02-12,857
2014-02-12 15:51,2014-02-13 02:46,516,-136.066808,53.21020893,2014-02-12,857
2014-02-13 02:46,2014-02-13 15:46,517,-135.4445517,52.27320183,2014-02-13,857
2014-02-13 15:46,2014-02-14 02:46,518,-135.4480227,52.82024422,2014-02-13,857
2014-02-14 02:46,2014-02-14 15:41,519,-134.827321,51.82667907,2014-02-14,857
2014-02-14 15:41,2014-02-15 02:51,520,-135.4573665,50.72836145,2014-02-14,857
2014-02-15 02:51,2014-02-15 15:51,521,-136.7132646,54.58815655,2014-02-15,857
2014-02-15 15:51,2014-02-16 02:51,522,-136.7198253,55.18400024,2014-02-15,857
2014-02-16 02:51,2014-02-16 15:46,523,-136.1021758,54.26621255,2014-02-16,857
2014-02-16 15:46,2014-02-17 02:26,524,-132.985088,61.70806273,2014-02-16,857
2014-02-17 02:26,2014-02-17 15:31,525,-131.1188511,58.55949048,2014-02-17,857
2014-02-17 15:31,2014-02-18 02:36,526,-132.3784384,56.22259581,2014-02-17,857
2014-02-18 02:36,2014-02-18 15:21,527,-131.1386712,53.13383944,2014-02-18,857
2014-04-20 05:16,2014-04-20 14:46,649,-150.5152205,41.11821509,2014-04-20,857
2014-04-20 14:46,2014-04-21 04:41,650,-146.1653907,30.88171544,2014-04-20,857
2014-04-21 04:41,2014-04-21 14:21,651,-143.0653888,38.05651533,2014-04-21,857
2014-04-21 14:21,2014-04-22 04:21,652,-140.5899544,31.9277933,2014-04-21,857
2014-04-22 04:21,2014-04-22 14:16,653,-139.9894051,33.13325755,2014-04-22,857
2014-04-22 14:16,2014-04-23 04:36,654,-141.88864,37.16715274,2014-04-22,857
2014-04-23 04:36,2014-04-23 14:21,655,-142.5373194,35.44831801,2014-04-23,857
2014-04-23 14:21,2014-04-24 04:51,656,-144.435581,39.09614774,2014-04-23,857
2014-04-24 04:51,2014-04-24 14:26,657,-145.0832906,37.50956406,2014-04-24,857
2014-04-24 14:26,2014-04-25 04:46,658,-144.4802552,35.9677631,2014-04-24,857
2014-04-25 04:46,2014-04-25 14:21,659,-143.8768247,36.93102808,2014-04-25,857
2014-04-25 14:21,2014-04-26 04:46,660,-143.8978677,36.689875,2014-04-25,857
2014-04-26 04:46,2014-04-26 14:11,661,-142.6683655,38.79427934,2014-04-26,857
2014-04-26 14:11,2014-04-27 04:41,662,-142.0633192,37.37049665,2014-04-26,857
2014-04-27 04:41,2014-04-27 14:16,663,-142.7080003,35.82335094,2014-04-27,857
2014-04-27 14:16,2014-04-28 04:46,664,-143.3520472,36.82511186,2014-04-27,857
2014-04-28 04:46,2014-04-28 14:41,665,-146.4959214,29.82980281,2014-04-28,857
2014-04-28 14:41,2014-04-29 04:51,666,-147.1388995,31.06896475,2014-04-28,857
2014-04-29 04:51,2014-04-29 15:06,667,-150.2816672,22.98081761,2014-04-29,857
2014-04-29 15:06,2014-04-30 04:56,668,-150.923558,24.49027879,2014-04-29,857
2014-04-30 04:56,2014-04-30 14:51,669,-149.0647611,28.87233148,2014-04-30,857
2014-04-30 14:51,2014-05-01 05:01,670,-149.7055477,30.1038044,2014-04-30,857
2014-05-01 05:01,2014-05-01 15:01,671,-150.970926,26.94169654,2014-05-01,857
2014-05-01 15:01,2014-05-02 05:11,672,-152.2356413,29.64357976,2014-05-01,857
2014-05-02 05:11,2014-05-02 15:11,673,-153.4998856,26.51280821,2014-05-02,857
2014-05-02 15:11,2014-05-03 05:41,674,-157.2636376,34.32226013,2014-05-02,857
2014-05-03 05:41,2014-05-03 15:26,675,-159.1517769,30.30114322,2014-05-03,857
2014-05-03 15:26,2014-05-04 06:01,676,-161.6642597,35.02656741,2014-05-03,857
2014-05-04 06:01,2014-05-04 15:21,677,-161.0510738,35.90237431,2014-05-04,857
2014-05-04 15:21,2014-05-05 06:01,678,-161.062226,35.70174043,2014-05-04,857
2014-05-05 06:01,2014-05-05 15:01,679,-158.5727869,39.55162075,2014-05-05,857
2014-05-05 15:01,2014-05-06 06:31,680,-162.3329732,44.47438292,2014-05-05,857
2014-05-06 06:31,2014-05-06 14:46,681,-160.4674324,46.44481973,2014-05-06,857
2014-05-06 14:46,2014-05-07 06:06,682,-157.3510856,42.46099588,2014-05-06,857
2014-05-07 06:06,2014-05-07 14:21,683,-154.2343417,46.03696998,2014-05-07,857
2014-05-07 14:21,2014-05-08 06:06,684,-154.2419806,45.84198935,2014-05-07,857
2014-05-08 06:06,2014-05-08 13:41,685,-149.2490283,50.55039436,2014-05-08,857
2014-05-08 13:41,2014-05-09 06:01,686,-148.6304637,49.81750894,2014-05-08,857
2014-05-09 06:01,2014-05-09 13:51,687,-149.8865829,48.46812992,2014-05-09,857
2014-05-09 13:51,2014-05-10 05:41,688,-147.3917906,45.74596798,2014-05-09,857
2014-05-10 05:41,2014-05-10 13:26,689,-144.2716007,48.68383863,2014-05-10,857
2014-05-10 13:26,2014-05-11 05:06,690,-139.900615,43.97298371,2014-05-10,857
2014-05-11 05:06,2014-05-11 13:16,691,-138.6543087,45.18551137,2014-05-11,857
2014-05-11 13:16,2014-05-12 05:51,692,-144.2823196,50.32346287,2014-05-11,857
2014-05-12 05:51,2014-05-12 14:21,693,-152.4099392,41.90668281,2014-05-12,857
2014-05-12 14:21,2014-05-13 06:21,694,-156.1616735,45.94755411,2014-05-12,857
2014-05-13 06:21,2014-05-13 15:01,695,-161.1629828,39.94577008,2014-05-13,857
2014-05-13 15:01,2014-05-14 06:01,696,-158.6634831,36.25724288,2014-05-13,857
2014-05-14 06:01,2014-05-14 15:11,697,-159.9135508,34.15307079,2014-05-14,857
2014-05-14 15:11,2014-05-15 06:26,698,-163.037861,38.59399298,2014-05-14,857
2014-05-15 06:26,2014-05-15 15:31,699,-165.5367188,34.80388519,2014-05-15,857
2014-05-15 15:31,2014-05-16 06:21,700,-164.9098615,33.66386985,2014-05-15,857
2014-05-16 06:21,2014-05-16 15:26,701,-164.2825618,34.48927459,2014-05-16,857
2014-05-16 15:26,2014-05-17 06:21,702,-164.2795297,34.33067548,2014-05-16,857
2014-05-17 06:21,2014-05-17 15:36,703,-165.5260289,32.20381455,2014-05-17,857
2014-05-17 15:36,2014-05-18 06:46,704,-168.6467527,36.77193525,2014-05-17,857
2014-05-18 06:46,2014-05-18 15:51,705,-170.5170604,33.88413191,2014-05-18,857
2014-05-18 15:51,2014-05-19 06:21,706,-167.3867998,28.5765716,2014-05-18,857
2014-05-19 06:21,2014-05-19 15:46,707,-166.7560262,29.54620518,2014-05-19,857
2014-05-19 15:46,2014-05-20 06:26,708,-167.3745202,30.46085278,2014-05-19,857
2014-05-20 06:26,2014-05-20 15:11,709,-162.9927776,36.91920267,2014-05-20,857
2014-05-20 15:11,2014-05-21 06:06,710,-160.4852818,33.18735591,2014-05-20,857
2014-05-21 06:06,2014-05-21 15:01,711,-159.2273263,34.91246639,2014-05-21,857
2014-05-21 15:01,2014-05-22 06:21,712,-161.0935282,37.33454834,2014-05-21,857
2014-05-22 06:21,2014-05-22 14:41,713,-158.5845532,40.29932088,2014-05-22,857
2014-05-22 14:41,2014-05-23 06:06,714,-156.6998575,37.88242958,2014-05-22,857
2014-05-23 06:06,2014-05-23 14:01,715,-151.6899771,43.42163813,2014-05-23,857
2014-05-23 14:01,2014-05-24 06:01,716,-151.0541532,42.64999568,2014-05-23,857
2014-05-24 06:01,2014-05-24 14:46,717,-156.6675737,35.89242615,2014-05-24,857
2014-05-24 14:46,2014-05-25 05:46,718,-154.780793,33.13029628,2014-05-24,857
2014-05-25 05:46,2014-05-25 14:31,719,-152.8936387,35.66070122,2014-05-25,857
2014-05-25 14:31,2014-05-26 05:51,720,-153.5056647,36.35513217,2014-05-25,857
2014-05-26 05:51,2014-05-26 14:21,721,-152.2424643,37.84048766,2014-05-26,857
2014-05-26 14:21,2014-05-27 05:56,722,-152.8534796,38.46917154,2014-05-26,857
2014-05-27 05:56,2014-05-27 14:26,723,-153.4641442,37.62099471,2014-05-27,857
2014-05-27 14:26,2014-05-28 06:06,724,-154.6991212,38.98677183,2014-05-27,857
2014-05-28 06:06,2014-05-28 14:41,725,-156.5587014,36.63282614,2014-05-28,857
2014-05-28 14:41,2014-05-29 06:06,726,-156.5428284,36.51201134,2014-05-28,857
2014-05-29 06:06,2014-05-29 15:21,727,-161.5261592,29.37535781,2014-05-29,857
2014-05-29 15:21,2014-05-30 06:16,728,-162.759245,31.17097378,2014-05-29,857
2014-05-30 06:16,2014-05-30 14:56,729,-159.6174088,35.44392236,2014-05-30,857
2014-05-30 14:56,2014-05-31 06:21,730,-160.2246546,36.12672917,2014-05-30,857
2014-05-31 06:21,2014-05-31 15:06,731,-161.4565214,34.44386722,2014-05-31,857
2014-05-31 15:06,2014-06-01 06:26,732,-162.0629026,35.15135834,2014-05-31,857
2014-06-01 06:26,2014-06-01 15:21,733,-163.9188442,32.56831826,2014-06-01,857
2014-06-01 15:21,2014-06-02 06:36,734,-165.149326,34.16407755,2014-06-01,857
2014-06-02 06:36,2014-06-02 15:11,735,-163.8797868,35.7210349,2014-06-02,857
2014-06-02 15:11,2014-06-03 06:26,736,-162.6097532,34.00682029,2014-06-02,857
2014-06-03 06:26,2014-06-03 15:21,737,-163.8391585,32.25890558,2014-06-03,857
2014-06-03 15:21,2014-06-04 06:41,738,-165.6930117,34.67138637,2014-06-03,857
2014-06-04 06:41,2014-06-04 15:16,739,-165.0468909,35.41923903,2014-06-04,857
2014-06-04 15:16,2014-06-05 06:36,740,-164.4003185,34.5299295,2014-06-04,857
2014-06-05 06:36,2014-06-05 15:11,741,-163.7535002,35.28207759,2014-06-05,857
2014-06-05 15:11,2014-06-06 06:36,742,-163.7311764,35.18874124,2014-06-05,857
2014-06-06 06:36,2014-06-06 15:21,743,-164.958461,33.54954426,2014-06-06,857
2014-06-06 15:21,2014-06-07 06:31,744,-164.3105804,32.62446858,2014-06-06,857
2014-06-07 06:31,2014-06-07 15:21,745,-164.2873967,32.59755412,2014-06-07,857
2014-06-07 15:21,2014-06-08 06:36,746,-164.8887579,33.34364606,2014-06-07,857
2014-06-08 06:36,2014-06-08 15:26,747,-165.4899093,32.48774031,2014-06-08,857
2014-06-08 15:26,2014-06-09 06:46,748,-166.7156276,34.04724378,2014-06-08,857
2014-06-09 06:46,2014-06-09 15:31,749,-167.3162367,33.21765399,2014-06-09,857
2014-06-09 15:31,2014-06-10 06:46,750,-167.2916096,33.13762254,2014-06-09,857
2014-06-10 06:46,2014-06-10 15:16,751,-165.3920678,35.48858961,2014-06-10,857
2014-06-10 15:16,2014-06-11 06:46,752,-165.3669737,35.41375335,2014-06-10,857
2014-06-11 06:46,2014-06-11 15:06,753,-164.0919018,36.87504555,2014-06-11,857
2014-06-11 15:06,2014-06-12 06:36,754,-162.8165641,35.33084385,2014-06-11,857
2014-06-12 06:36,2014-06-12 15:21,755,-164.6656428,32.96207832,2014-06-12,857
2014-06-12 15:21,2014-06-13 06:46,756,-165.8895717,34.48834418,2014-06-12,857
2014-06-13 06:46,2014-06-13 15:16,757,-165.2386466,35.25223229,2014-06-13,857
2014-06-13 15:16,2014-06-14 06:46,758,-165.212424,35.1886858,2014-06-13,857
2014-06-14 06:46,2014-06-14 15:21,759,-165.8110039,34.42471575,2014-06-14,857
2014-06-14 15:21,2014-06-15 06:51,760,-166.4094059,35.13030137,2014-06-14,857
2014-06-15 06:51,2014-06-15 15:11,761,-165.1329962,36.60721767,2014-06-15,857
2014-06-15 15:11,2014-06-16 06:46,762,-164.4813476,35.82657848,2014-06-15,857
2014-06-16 06:46,2014-06-16 15:16,763,-165.079442,35.09106595,2014-06-16,857
2014-06-16 15:16,2014-06-17 06:41,764,-164.4276075,34.27376132,2014-06-16,857
2014-06-17 06:41,2014-06-17 15:11,765,-163.7757184,35.05406856,2014-06-17,857
2014-06-17 15:11,2014-06-18 06:31,766,-162.4988399,33.45534907,2014-06-17,857
2014-06-18 06:31,2014-06-18 15:31,767,-164.9713585,30.12578324,2014-06-18,857
2014-06-18 15:31,2014-06-19 06:51,768,-167.4438242,33.4305473,2014-06-18,857
2014-06-19 06:51,2014-06-19 15:16,769,-165.5419294,35.74891202,2014-06-19,857
2014-06-19 15:16,2014-06-20 06:41,770,-164.2649197,34.19979414,2014-06-19,857
2014-06-20 06:41,2014-06-20 15:21,771,-164.8626239,33.44371141,2014-06-20,857
2014-06-20 15:21,2014-06-21 06:41,772,-164.8354332,33.40638376,2014-06-20,857
2014-06-21 06:41,2014-06-21 15:26,773,-165.4331631,32.63462288,2014-06-21,857
2014-06-21 15:26,2014-06-22 06:26,774,-163.5313114,30.0537439,2014-06-21,857
2014-06-22 06:26,2014-06-22 15:06,775,-161.0045863,33.44374344,2014-06-22,857
2014-06-22 15:06,2014-06-23 06:36,776,-162.2273701,34.96515372,2014-06-22,857
2014-06-23 06:36,2014-06-23 15:11,777,-162.8252977,34.24049224,2014-06-23,857
2014-06-23 15:11,2014-06-24 06:36,778,-162.7984245,34.21672928,2014-06-23,857
2014-06-24 06:36,2014-06-24 14:56,779,-160.8968967,36.49484111,2014-06-24,857
2014-06-24 14:56,2014-06-25 06:31,780,-160.2453195,35.75210341,2014-06-24,857
2014-06-25 06:31,2014-06-25 15:11,781,-162.0934565,33.50477109,2014-06-25,857
2014-06-25 15:11,2014-06-26 06:36,782,-162.6919472,34.27468609,2014-06-25,857
2014-06-26 06:36,2014-06-26 14:51,783,-160.1659954,37.267836,2014-06-26,857
2014-06-26 14:51,2014-06-27 06:41,784,-160.7647888,37.94989486,2014-06-26,857
2014-06-27 06:41,2014-06-27 14:56,785,-161.3636969,37.31398595,2014-06-27,857
2014-06-27 14:56,2014-06-28 06:41,786,-161.3379298,37.31175818,2014-06-27,857
2014-06-28 06:41,2014-06-28 15:11,787,-163.1870285,35.1904967,2014-06-28,857
2014-06-28 15:11,2014-06-29 05:11,788,-151.9132303,17.93374025,2014-06-28,857
2014-06-29 05:11,2014-06-29 15:01,789,-150.6381838,20.30627955,2014-06-29,857
2014-06-29 15:01,2014-06-30 06:31,790,-160.6118528,35.25629517,2014-06-29,857
2014-06-30 06:31,2014-06-30 15:01,791,-160.587088,35.32220855,2014-06-30,857
2014-06-30 15:01,2014-07-01 06:46,792,-162.4373914,37.51446852,2014-06-30,857
2014-07-01 06:46,2014-07-01 15:01,793,-162.4131305,37.58222482,2014-07-01,857
2014-07-01 15:01,2014-07-02 06:21,794,-159.264635,33.8581635,2014-07-01,857
2014-07-02 06:21,2014-07-02 15:26,795,-162.3655162,29.66649688,2014-07-02,857
2014-07-02 15:26,2014-07-03 06:51,796,-166.0916981,34.73957037,2014-07-02,857
2014-07-03 06:51,2014-07-03 14:56,797,-162.3190646,39.12744562,2014-07-03,857
2014-07-03 14:56,2014-07-04 06:46,798,-161.6714376,38.48342535,2014-07-03,857
2014-07-04 06:46,2014-07-04 15:01,799,-162.273875,37.87179554,2014-07-04,857
2014-07-04 15:01,2014-07-05 06:51,800,-162.8767565,38.59406915,2014-07-04,857
2014-07-05 06:51,2014-07-05 15:11,801,-164.104802,37.27681163,2014-07-05,857
2014-07-05 15:11,2014-07-06 06:46,802,-163.4585391,36.58279775,2014-07-05,857
2014-07-06 06:46,2014-07-06 15:11,803,-163.4374577,36.66920247,2014-07-06,857
2014-07-06 15:11,2014-07-07 06:46,804,-163.4168648,36.70907321,2014-07-06,857
2014-07-07 06:46,2014-07-07 15:06,805,-162.7716117,37.5281753,2014-07-07,857
2014-07-07 15:06,2014-07-08 06:36,806,-161.5019379,36.09253635,2014-07-07,857
2014-07-08 06:36,2014-07-08 15:16,807,-162.7322777,34.62295873,2014-07-08,857
2014-07-08 15:16,2014-07-09 06:46,808,-163.9631566,36.23636485,2014-07-08,857
2014-07-09 06:46,2014-07-09 15:11,809,-163.3195337,37.08386644,2014-07-09,857
2014-07-09 15:11,2014-07-10 06:56,810,-164.5512832,38.58304715,2014-07-09,857
2014-07-10 06:56,2014-07-10 15:16,811,-165.1584049,37.97126084,2014-07-10,857
2013-05-31 16:44,2013-06-01 05:29,1,-167.1788494,-2.122545351,2013-05-31,863
2013-06-01 05:29,2013-06-01 15:29,2,-157.7857531,18.97618889,2013-06-01,863
2013-06-01 15:29,2013-06-02 05:24,3,-157.1412802,17.64787309,2013-06-01,863
2013-06-02 05:24,2013-06-02 15:49,4,-159.6211257,12.45391862,2013-06-02,863
2013-06-02 15:49,2013-06-03 05:29,5,-160.2257312,13.69938614,2013-06-02,863
2013-06-03 05:29,2013-06-03 15:54,6,-160.8300069,12.37173867,2013-06-03,863
2013-06-03 15:54,2013-06-04 05:29,7,-160.808935,12.28731032,2013-06-03,863
2013-06-04 05:29,2013-06-04 16:24,8,-164.5370976,3.888399542,2013-06-04,863
2013-06-04 16:24,2013-06-05 05:09,9,-162.015624,-2.130056959,2013-06-04,863
2013-06-05 05:09,2013-06-05 15:29,10,-155.1193896,13.53942933,2013-06-05,863
2013-06-05 15:29,2013-06-06 05:39,11,-158.8464735,20.80473876,2013-06-05,863
2013-06-06 05:39,2013-06-06 15:29,12,-158.8237554,20.79776165,2013-06-06,863
2013-06-06 15:29,2013-06-07 05:04,13,-154.4262389,12.07559425,2013-06-06,863
2013-06-07 05:04,2013-06-07 15:44,14,-156.2776619,8.038982142,2013-06-07,863
2013-06-07 15:44,2013-06-08 05:29,15,-159.378587,14.59740003,2013-06-07,863
